M4.10,cell cycle (II),cell cycle (II) (M4.10),14,biological process,complete,BRCA1,CCNB2,CCNB1,DTL,CCNE2,CDC25A,CCNE1,GINS2,CDK1,PERP,MELK,RRM2,STEAP3,CHEK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4.11,mitotic cell cycle in stimulated CD4 T cells,mitotic cell cycle in stimulated CD4 T cells (M4.11),12,biological process,partial,CCNA2,CCDC99,MELK,RAD54L,GSG2,SUV39H1,CYB5B,CDCA3,AURKB,TK1,STMN1,RAD51C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4.12,C-MYC transcriptional network,C-MYC transcriptional network (M4.12),12,TF targets,complete,CCNB1,NME1,CKS2,BIRC5,CENPA,HMGA1,MCM6,KIF11,BCAT1,TK1,TOP2A,CDCA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4.13,cell junction (GO),cell junction (GO) (M4.13),11,location,partial,LCP1,KCTD12,EPB41L3,PRKCD,IFI30,PAK1,FES,TNS3,HCK,HOMER3,CTNNA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4.14,Rho GTPase cycle,Rho GTPase cycle (M4.14),10,signaling,complete,E2F2,ECT2,RACGAP1,CEP55,DEPDC1,ARHGAP11A,DEPDC1B,PRC1,C11orf82,ARHGAP19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4.15,enriched in monocytes (I),enriched in monocytes (I) (M4.15),11,immune,partial,TNFSF13,MYCL1,EPB41L3,DPYSL2,RTN1,SLC31A2,FES,LGALS3,HCK,APLP2,LGALS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5.0,regulation of antigen presentation and immune response,regulation of antigen presentation and immune response (M5.0),81,immune,complete,NCKAP1L,THEMIS,HLA-DPB1,JUN,NFKBIA,PTPN6,TLR5,HLA-DRA,CD4,PRKCQ,PLCG1,CD247,TRBC1,FCGR1B,CCR7,TLR6,TLR10,FYB,TLR2,FCER1G,TRAT1,LILRB2,LILRB1,CLEC7A,BTLA,FYN,FGR,CD86,GRAP2,HLA-DQB1,ZAP70,PAG1,MNDA,IRAK3,LCK,DUSP6,PTPN22,PAK1,CTSH,CTLA4,LCP2,TLR4,CSK,FOS,LAT2,CARD11,HLA-DRB1,CHUK,CD24,UBASH3A,MAP2K6,TLR7,LY96,HCK,VASP,LYN,LIME1,MAPK14,MYD88,INPP5D,ITK,TRAC,SLA2,KLRK1,HLA-DMB,RPS6KA1,HLA-DQA1,MEF2C,SYK,MEF2A,TLR1,PTPRC,HLA-DOA,HLA-DOB,HLA-DMA,HLA-DPA1,CD19,CD3D,CD3E,BTK,CD3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5.1,T cell activation and signaling,T cell activation and signaling (M5.1),25,immune,complete,CD52,CD4,CD247,CD2,CCR7,BIN2,HLA-DRA,IL12RB1,TRAT1,ZAP70,TRAF3IP3,HLA-DRB1,PRKAR1B,GIMAP6,TRA@,ITK,IL2RG,TRA@ /// TRAC,CD3E,TRA@ /// TRAC /// TRAJ17 /// TRAV20,PTPRC,PRKACB,CD3D,LCK,CD3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,mitotic cell division,mitotic cell division (M6),32,biological process,complete,MAD2L1,BUB1B,PLK1,ZWINT,BIRC5,CENPK,CDC20,NDC80,KIF2C,CCDC99,ERCC6L,SKA1,AURKB,CDCA8,CENPO,CENPN,CENPM,BUB1,CENPI,CENPH,CENPF,CENPE,KIF18A,CENPA,SGOL2,CASC5,ZWILCH,NUF2,APITD1,MLF1IP,SPC25,SPC24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7.0,enriched in T cells (I),enriched in T cells (I) (M7.0),62,immune,complete,IL7R,KLRB1,CCL5,RASGRP1,TRA@,SH2D1A,TRAV20,BCL11B,CD6,CD7,TRBC1,CD2,LEF1,NKG7,UBASH3A,PTPRCAP,TRAC,TRD@,TRAT1,SLA2,RORA,MAL,EOMES,XCL2,XCL1,ETS1,ZAP70,SAMD3,SIT1,NLRC3,SIRPG,PRKCH,ICOS,CD28,TRAJ17,NELL2,GNLY,CD27,LAT,FLT3LG,PRF1,PRKCQ,GIMAP6,GIMAP7,GATA3,ITK,LCK,GZMA,GZMB,CD96,GZMM,GZMH,TIGIT,GZMK,ITM2A,CD247,GPR171,IL32,TARP,CD3D,CD3E,CD3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7.1,T cell activation (I),T cell activation (I) (M7.1),50,immune,partial,IL7R,RASGRP1,THEMIS,CCL5,TCF7,BCL11B,CD5,TIGIT,CD7,CD2,CCR7,CD247,MS4A1,PTPN22,TXK,TRBC1,IL12RB1,IKZF1,SLA2,CAMK4,RORA,EOMES,PRKCQ,ZAP70,SIT1,NLRC3,DPP4,SIRPG,PRKCH,ICOS,CD28,CD27,RHOH,CD8A,ITPR3,LEF1,CD8B,GATA3,CRTAM,ITK,TRAC,KLRK1,IL21R,LCK,CORO1A,SLAMF7,CD3D,CD3E,SLAMF1,CD3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7.2,enriched in NK cells (I),enriched in NK cells (I) (M7.2),49,immune,complete,TGFBR3,KLRB1,KLRD1,CCL5,TBX21,FCGR3B,PTGDR,CD247,NLRC3,GPR56,MYBL1,ARL4C,KLRF1,STAT4,PLEKHF1,IL18RAP,RORA,EOMES,XCL2,XCL1,FGFBP2,SAMD3,CTSW,CST7,ZAP70,KLRC1,PRKCH,S1PR5,CLIC3,TRD@,GNLY,SH2D2A,FASLG,PRF1,PRKCQ,GIMAP7,GZMA,IL2RB,HOPX,ITK,GZMB,NKG7,CD96,GZMM,GZMH,KLRK1,SLAMF7,TRA@,TARP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7.3,T cell activation (II),T cell activation (II) (M7.3),31,immune,partial,CCL5,SP140,TIGIT,CD247,CCR5,NLRC3,PTPRCAP,STAT4,IL12RB1,TRAT1,SLA2,CXCR3,ZAP70,NKG7,SIRPG,ICOS,IFNG,IL18R1,SLAMF7,PTPN7,ITK,CRTAM,GZMA,CD3E,GPR171,TRA@,TARP,CD3D,LCK,SLAMF1,CD3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,KLF12,RASGRP1,THEMIS,NELL2,CD96,CAMK4,RORA,LCK,ATP8B2,ETS1,ZMYND11,PRKCQ,LEF1,GLYR1 /// SEPT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M8,E2F transcription factor network,E2F transcription factor network (M8),18,TF targets,partial,BRCA1,CCNA2,E2F2,E2F1,MELK,ORC1L,ZWINT,CDC25A,ERCC6L,ORC6L,C12orf48,KIAA1524,RAD54L,CDCA5,UBE2C,KIAA0101,FAM54A,CDC6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M9,B cell development,B cell development (M9),11,immune,partial,TNFSF13,LIF,HHEX,CEBPE,CBFA2T3,LTA,SPI1,TLR4,CCR7,LYN,TNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10.0,E2F1 targets (Q3),E2F1 targets (Q3) (M10.0),33,TF targets,complete,MAP4K1,STMN1,ERBB2IP,RFC1,TLE4,EZH2,FBXO5,GMNN,ARID4A,ARHGAP6,KIAA0101,CDC6,DCK,MEIS2,SFRS1,WEE1,RANBP1,PCNA,NR3C2,ZNF367,HMGA1,MCM6,MCM4,MCM2,UNG,OSBPL7,HIST1H2BK,E2F7,ATAD2,MELK,POLE2,RAD51,HOXA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10.1,E2F1 targets (Q4),E2F1 targets (Q4) (M10.1),21,TF targets,complete,E2F7,PCNA,NASP,POLE2,SKP2,ERBB2IP,SLBP,POLA2,KNTC1,PKMYT1,MELK,MCM4,PRIM1,FBXO5,RAD51,CIT,STMN1,WEE1,RANBP1,CDC6,DCLRE1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11.0,enriched in monocytes (II),enriched in monocytes (II) (M11.0),189,immune,complete,FXYD6,KCNE3,FAM198B,HSPA6,LAT2,CD33,TIMP2,CD36,TNFSF12-TNFSF13,C5AR1,1-Mar,FCGR1B,FCGR1A,SLC15A3,S100A11,MS4A7,MAFB,S100A12,CPPED1,TYROBP,FGR,PLA2G7,IRAK3,LYN,PYGL,SIRPA,FCAR,CRISPLD2,RNASE2,TBXAS1,PLBD1,HK3,FPR2,NOD2,IFI30,AQP9,IMPA2,LRP1,TMEM176A,CSF3R,RBP7,CACNA2D3,MS4A4A,HPSE,KCTD12,SMPDL3A,LST1,RBM47,SYK,SECTM1,PLXDC2,TLR2,CD163,BST1,TLR4,GLT1D1,TREM1,TLR8,FBP1,TNFSF13,CD1D,CSF2RA,SLC7A7,EMR2,RASSF4,SLC31A2,MGST1,IFNGR2,RIN2,LY86,PLXNB2,LILRB3,LILRB2,LILRB1,CLEC7A,QPCT,RNF130,PILRA,NFE2,TNS3,HNMT,GCA,FCN1,TFEC,VNN2,VNN3,TLR5,RTN1,NCF1C,GAS2L1,GRN,BLVRB,ITGAX,MS4A6A,IL13RA1,CD93,TNFAIP2,CD14,ITGAM,SIRPB1,SORT1,AIF1,BTK,NCF2,NCF1,MYCL1,CCR1,CD302,PTAFR,HCK,STAB1,P2RY13,FCER1G,SPI1,CYP1B1,NLRP3,CSF1R,CD86,SCPEP1,ADAP2,S100A9,S100A8,CST3,KIAA0513,EPB41L3,MTMR11,CSTA,RXRA,ASGR1,ASGR2,FES,LGALS2,PRAM1,KIAA1598,CDA,SGK1,LMO2,ALDH2,FGL2,CLEC4E,CTSH,CYFIP1,MPEG1,PLAUR,IGSF6,NLRP12,MEGF9,APOB48R,F13A1,ALDH1A1,SERPINA1,CEBPA,KYNU,RAB32,RAB31,CEBPD,SEPX1,SIGLEC7,SULF2,MYOF,KLF4,FPR1,MNDA,FCGRT,ALOX5,ANPEP,PDGFC,NRGN,PRKCD,FCGR2A,CYBB,PADI2,CPVL,DMXL2,AOAH,CHST15,CFD,SLC11A1,CLEC4A,ZNF467,TYMP,SIGLEC9,LILRA6,TGFBI,LILRA5,LILRA2,LILRA3,CFP,LILRA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11.1,blood coagulation,blood coagulation (M11.1),22,biological process,complete,SLC7A7,AMICA1,CD36,TREM1,P2RX1,F13A1,PECAM1,FCER1G,DOK2,PLAUR,LYN,SIRPA,SERPINA1,GNB4,SERPINB2,ITGAX,F5,SYK,SLC16A3,PSAP,ITGAM,CFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11.2,formyl peptide receptor mediated neutrophil response,formyl peptide receptor mediated neutrophil response (M11.2),10,signaling,partial,NCF2,SLC11A1,CAMK1,FPR1,IGSF6,SECTM1,FCGR2A,PILRA,NCF1C,PAK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M12,CD28 costimulation,CD28 costimulation (M12),10,immune,complete,CD28,CHST15,LIME1,SH2D1A,TRAT1,CD24,GRAP2,THEM4,LAT /// SPNS1,LCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M13,innate activation by cytosolic DNA sensing,innate activation by cytosolic DNA sensing (M13),11,immune,partial,DDX58,IRF7,CCL4,CCL5,ZBP1,NFKBIA,AIM2,IL6,PYCARD,CXCL10,IL1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M14,T cell differentiation,T cell differentiation (M14),12,immune,partial,UBASH3A,TCF7,CD28,TXK,ITK,NOG,LRRN3,BCL11B,RASGRP1,SPOCK2,SH2D1A,MAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M15,Ran mediated mitosis,Ran mediated mitosis (M15),13,signaling,partial,TPX2,BUB1B,PLK1,H2AFX,KIF15,RAN,ESPL1,AURKA,AURKB,UBE2S,RANBP1,KIF2C,KPNA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16,TLR and inflammatory signaling,TLR and inflammatory signaling (M16),45,immune,complete,FCGR1A /// FCGR1C,HSPA6,NCF4,TLR6,C5AR1,FCGR1B,APOB48R,LILRB3,KCNJ15,LILRB1,PILRA,TYROBP,MGAM,FGR,P2RY13,CXCR2,NFE2,IRAK3,MYD88,FPR2,SIGLEC9,FCAR,DYSF,NPL,FPR1,ALOX5,FCGR2C,AQP9,FES,CSF3R,TLR7,LY96,LILRB2,ITGAX,KCNJ2,WDFY3,TLR2,TLR1,BST1,ANPEP,TLR4,TLR5,LILRA6,TLR8,PADI4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
